Carlos_American.txt,Carlos_American.csv
Carlos_Burger.txt,Carlos_Burger.csv
Carlos_Greek.txt,Carlos_Greek.csv
Carlos_Pasta.txt,Carlos_Pasta.csv
Carlos_Pizza.txt,Carlos_Pizza.csv
Carlos_Snack.txt,Carlos_Snack.csv
Carlos_Turkey.txt,Carlos_Turkey.csv
Charn_Chai_Muay_Thai_GoPro.eaf,Charn_Chai_Muay_Thai_GoPro.csv
Denis_Day1_001.eaf,Denis_Day1_001.csv
Denis_Day1_002.eaf,Denis_Day1_002.csv
Denis_Day1_003.eaf,Denis_Day1_003.csv
Denis_Day1_004.eaf,Denis_Day1_004.csv
Denis_Day1_006.eaf,Denis_Day1_006.csv
Denis_Day1_007.eaf,Denis_Day1_007.csv
Denis_Day1_008.eaf,Denis_Day1_008.csv
Denis_Day1_009.eaf,Denis_Day1_009.csv
Donald_-_Boxing_Trainer_2_P.O.V._March_1613.eaf,Donald_-_Boxing_Trainer_2_P.O.V._March_1613.csv
Down2Earth_5k_Race_Oleta_-_unedited_POV_video_of_entire_course.eaf,Down2Earth_5k_Race_Oleta_-_unedited_POV_video_of_entire_course.csv
Fighter's_Eyes_Thai_Long_Muay_Long.eaf,Fighter's_Eyes_Thai_Long_Muay_Long.csv
GoPro_2_Boxing_HD.eaf,GoPro_2_Boxing_HD.csv
GoPro_49er_Sailing.eaf,GoPro_49er_Sailing.csv
GoPro_Boxing.eaf,GoPro_Boxing.csv
GoPro_FIGHT_first_person_sparring_rd123.eaf,GoPro_FIGHT_first_person_sparring_rd123.csv
GoPro_Head_Cam_Sailing._Nacra_5.8_-_Skrillex_-_Hey_Sexy_Lady.eaf,GoPro_Head_Cam_Sailing._Nacra_5.8_-_Skrillex_-_Hey_Sexy_Lady.csv
GoPro_Hero_2_Sparring_Test.eaf,GoPro_Hero_2_Sparring_Test.csv
GoPro_Horseback_Riding_with_my_Mom.eaf,GoPro_Horseback_Riding_with_my_Mom.csv
GoPro_MMA_Training.eaf,GoPro_MMA_Training.csv
GoPro_Ride_#1_-_Bareback_through_Vagle_Forest.eaf,GoPro_Ride_#1_-_Bareback_through_Vagle_Forest.csv
GoPro_Sparring.eaf,GoPro_Sparring.csv
GoPro_Sparring_two_rounds.eaf,GoPro_Sparring_two_rounds.csv
GoPro_Winter_Horse_Trail_Ride!.eaf,GoPro_Winter_Horse_Trail_Ride!.csv
Gold_Coast_Moth_Sailing.eaf,Gold_Coast_Moth_Sailing.csv
Hobie_Cat_16_Spi_Sailing_(Headcam).eaf,Hobie_Cat_16_Spi_Sailing_(Headcam).csv
Horseback_Riding_GoPro_Hero.eaf,Horseback_Riding_GoPro_Hero.csv
Horseback_riding_in_the_Norwegian_mountains_-_Friday.eaf,Horseback_riding_in_the_Norwegian_mountains_-_Friday.csv
Horseback_riding_in_the_Norwegian_mountains_-_Monday_part2.eaf,Horseback_riding_in_the_Norwegian_mountains_-_Monday_part2.csv
Horseback_riding_in_the_Norwegian_mountains_-_Saturday.eaf,Horseback_riding_in_the_Norwegian_mountains_-_Saturday.csv
Horseback_riding_in_the_Norwegian_mountains_-_Tuesday_part1.eaf,Horseback_riding_in_the_Norwegian_mountains_-_Tuesday_part1.csv
Horseback_riding_in_the_Norwegian_mountains_-_Tuesday_part2.eaf,Horseback_riding_in_the_Norwegian_mountains_-_Tuesday_part2.csv
Huji_Ariel_1.eaf,Huji_Ariel_1.csv
Huji_Ariel_10.eaf,Huji_Ariel_10.csv
Huji_Ariel_11.eaf,Huji_Ariel_11.csv
Huji_Ariel_12.eaf,Huji_Ariel_12.csv
Huji_Ariel_13.eaf,Huji_Ariel_13.csv
Huji_Ariel_14.eaf,Huji_Ariel_14.csv
Huji_Ariel_15.eaf,Huji_Ariel_15.csv
Huji_Ariel_16.eaf,Huji_Ariel_16.csv
Huji_Ariel_17.eaf,Huji_Ariel_17.csv
Huji_Ariel_18.eaf,Huji_Ariel_18.csv
Huji_Ariel_19.eaf,Huji_Ariel_19.csv
Huji_Ariel_2.eaf,Huji_Ariel_2.csv
Huji_Ariel_20.eaf,Huji_Ariel_20.csv
Huji_Ariel_3.eaf,Huji_Ariel_3.csv
Huji_Ariel_4.eaf,Huji_Ariel_4.csv
Huji_Ariel_5.eaf,Huji_Ariel_5.csv
Huji_Ariel_6.eaf,Huji_Ariel_6.csv
Huji_Ariel_7.eaf,Huji_Ariel_7.csv
Huji_Ariel_8.eaf,Huji_Ariel_8.csv
Huji_Ariel_9.eaf,Huji_Ariel_9.csv
Huji_Chetan_1.eaf,Huji_Chetan_1.csv
Huji_Chetan_2.eaf,Huji_Chetan_2.csv
Huji_Chetan_3_Passenger_part1.eaf,Huji_Chetan_3_Passenger_part1.csv
Huji_Chetan_3_Passenger_part2.eaf,Huji_Chetan_3_Passenger_part2.csv
Huji_Chetan_4_Dinner_Part1.eaf,Huji_Chetan_4_Dinner_Part1.csv
Huji_Chetan_4_Dinner_Part2.eaf,Huji_Chetan_4_Dinner_Part2.csv
Huji_Chetan_4_Dinner_Part3.eaf,Huji_Chetan_4_Dinner_Part3.csv
Huji_Yair_1_part1.eaf,Huji_Yair_1_part1.csv
Huji_Yair_1_part2.eaf,Huji_Yair_1_part2.csv
Huji_Yair_2.eaf,Huji_Yair_2.csv
Huji_Yair_3.eaf,Huji_Yair_3.csv
Huji_Yair_4.eaf,Huji_Yair_4.csv
Huji_Yair_5.eaf,Huji_Yair_5.csv
Huji_Yair_6.eaf,Huji_Yair_6.csv
Huji_Yair_7_part1.eaf,Huji_Yair_7_part1.csv
Huji_Yair_7_part2.eaf,Huji_Yair_7_part2.csv
Huji_Yair_8_part1.eaf,Huji_Yair_8_part1.csv
Huji_Yair_8_part2.eaf,Huji_Yair_8_part2.csv
Huji_Yair_9_part1.eaf,Huji_Yair_9_part1.csv
Huji_Yair_9_part2.eaf,Huji_Yair_9_part2.csv
Huji_Yair_Sitting_Eating1.eaf,Huji_Yair_Sitting_Eating1.csv
Huji_Yair_Standing_Grass1.eaf,Huji_Yair_Standing_Grass1.csv
Hussein_Day1_001.eaf,Hussein_Day1_001.csv
Hussein_Day1_002.eaf,Hussein_Day1_002.csv
Hussein_Day1_003.eaf,Hussein_Day1_003.csv
Hussein_Day1_004.eaf,Hussein_Day1_004.csv
Hussein_Day1_005.eaf,Hussein_Day1_005.csv
Hussein_Day1_006.eaf,Hussein_Day1_006.csv
Hussein_Day1_007.eaf,Hussein_Day1_007.csv
Hussein_Day1_009.eaf,Hussein_Day1_009.csv
Hussein_Day1_010.eaf,Hussein_Day1_010.csv
International_Moth_Sailing_-_Headcam_-_Hill_Head.eaf,International_Moth_Sailing_-_Headcam_-_Hill_Head.csv
John_Wayne_Parr_Pad_Session_with_Adrian_-_GoPro_Muay_Thai_-_720p_HD.eaf,John_Wayne_Parr_Pad_Session_with_Adrian_-_GoPro_Muay_Thai_-_720p_HD.csv
Keoni__Jared_Sparring_with_the_GoPro_Hero_2.eaf,Keoni__Jared_Sparring_with_the_GoPro_Hero_2.csv
Michael_Day2_001.eaf,Michael_Day2_001.csv
Michael_Day2_002.eaf,Michael_Day2_002.csv
Michael_Day2_003.eaf,Michael_Day2_003.csv
Michael_Day2_004.eaf,Michael_Day2_004.csv
Michael_Day2_005.eaf,Michael_Day2_005.csv
Michael_Day2_006.eaf,Michael_Day2_006.csv
Michael_Day2_007.eaf,Michael_Day2_007.csv
Michael_Day2_008.eaf,Michael_Day2_008.csv
Michael_Day2_009.eaf,Michael_Day2_009.csv
Michael_Day2_010.eaf,Michael_Day2_010.csv
Michael_Day2_011.eaf,Michael_Day2_011.csv
Michael_Day2_012.eaf,Michael_Day2_012.csv
Michael_Day2_013.eaf,Michael_Day2_013.csv
Michael_Day2_014.eaf,Michael_Day2_014.csv
Michael_Day2_015.eaf,Michael_Day2_015.csv
Michael_Day2_016.eaf,Michael_Day2_016.csv
Michael_Day2_017.eaf,Michael_Day2_017.csv
Michael_Day2_018.eaf,Michael_Day2_018.csv
Michael_Day2_019.eaf,Michael_Day2_019.csv
Michael_Day2_020.eaf,Michael_Day2_020.csv
Mike_Bourne_POV_training_with_Ross_Woolgrove.eaf,Mike_Bourne_POV_training_with_Ross_Woolgrove.csv
Moth_sailing_(headcam).eaf,Moth_sailing_(headcam).csv
Muay_Thai_POV__GoPro.eaf,Muay_Thai_POV__GoPro.csv
Munehiko_Day1_001.eaf,Munehiko_Day1_001.csv
Munehiko_Day1_002.eaf,Munehiko_Day1_002.csv
Munehiko_Day1_003.eaf,Munehiko_Day1_003.csv
Munehiko_Day1_004.eaf,Munehiko_Day1_004.csv
Munehiko_Day1_005.eaf,Munehiko_Day1_005.csv
Munehiko_Day1_006.eaf,Munehiko_Day1_006.csv
Munehiko_Day1_007.eaf,Munehiko_Day1_007.csv
Munehiko_Day1_008.eaf,Munehiko_Day1_008.csv
Munehiko_Day1_009.eaf,Munehiko_Day1_009.csv
Munehiko_Day1_011.eaf,Munehiko_Day1_011.csv
Munehiko_Day1_012.eaf,Munehiko_Day1_012.csv
Munehiko_Day1_013.eaf,Munehiko_Day1_013.csv
Munehiko_Day1_014.eaf,Munehiko_Day1_014.csv
Munehiko_Day1_015.eaf,Munehiko_Day1_015.csv
Munehiko_Day1_016.eaf,Munehiko_Day1_016.csv
Munehiko_Day1_017.eaf,Munehiko_Day1_017.csv
My_5k_run_recorded_with_Google_Glass.eaf,My_5k_run_recorded_with_Google_Glass.csv
POV_Boxing.eaf,POV_Boxing.csv
POV_Boxing_Match_in_Garage.eaf,POV_Boxing_Match_in_Garage.csv
POV_sparring_round.eaf,POV_sparring_round.csv
RS700_Sailing_Headcam.eaf,RS700_Sailing_Headcam.csv
Rahul_American.txt,Rahul_American.csv
Rahul_Burger.txt,Rahul_Burger.csv
Rahul_Greek.txt,Rahul_Greek.csv
Rahul_Pasta.txt,Rahul_Pasta.csv
Rahul_Pizza.txt,Rahul_Pizza.csv
Rahul_Snack.txt,Rahul_Snack.csv
Rahul_Turkey.txt,Rahul_Turkey.csv
Sailing_Fugu_on_Deer_Creek.eaf,Sailing_Fugu_on_Deer_Creek.csv
Shaghayegh_American.txt,Shaghayegh_American.csv
Shaghayegh_Pizza.txt,Shaghayegh_Pizza.csv
Shaghayegh_Snack.txt,Shaghayegh_Snack.csv
Snowboarding_at_Mt._Hood_Meadows_Oregon_12312011_(Head_Cam).eaf,Snowboarding_at_Mt._Hood_Meadows_Oregon_12312011_(Head_Cam).csv
Snowboarding_at_Snowbasin_Utah_12292011_(Helmet_Cam).eaf,Snowboarding_at_Snowbasin_Utah_12292011_(Helmet_Cam).csv
THT_Sparring_Dakota__Johnathan.eaf,THT_Sparring_Dakota__Johnathan.csv
UTS_Boxing_for_MMA_Class_GoPro_Hero_3.eaf,UTS_Boxing_for_MMA_Class_GoPro_Hero_3.csv
UTS_GoPro_Teaser.eaf,UTS_GoPro_Teaser.csv
Val_Thorens_skiing_2013_day_2.eaf,Val_Thorens_skiing_2013_day_2.csv
Val_Thorens_skiing_2013_day_3.eaf,Val_Thorens_skiing_2013_day_3.csv
Val_Thorens_skiing_2013_day_4.eaf,Val_Thorens_skiing_2013_day_4.csv
Val_Thorens_skiing_2013_day_5.eaf,Val_Thorens_skiing_2013_day_5.csv
Yin_American.txt,Yin_American.csv
Yin_Burger.txt,Yin_Burger.csv
Yin_Greek.txt,Yin_Greek.csv
Yin_Pizza.txt,Yin_Pizza.csv
Yin_Snack.txt,Yin_Snack.csv
Yin_Turkey.txt,Yin_Turkey.csv
Youtube_2014_Youtube_Griffins_Scott_Firefighter_Stairclimb.eaf,Youtube_2014_Youtube_Griffins_Scott_Firefighter_Stairclimb.csv
Youtube_Ayala_Triangle_Run_with_GoPro_Hero3+Black_Edition-YouTube[720p].eaf,Youtube_Ayala_Triangle_Run_with_GoPro_Hero3+Black_Edition-YouTube[720p].csv
Youtube_Big_Climb_2012_-_Columbia_Center_Seattle_WA.eaf,Youtube_Big_Climb_2012_-_Columbia_Center_Seattle_WA.csv
Youtube_Friday_evening_motorcycle_ride_in_London___GoPro.eaf,Youtube_Friday_evening_motorcycle_ride_in_London___GoPro.csv
Youtube_GoPro_HD_Hero_2_-_Jogging.eaf,Youtube_GoPro_HD_Hero_2_-_Jogging.csv
Youtube_Mountain_Biking_Asia_-_GoPro_HD[medium]_x264.eaf,Youtube_Mountain_Biking_Asia_-_GoPro_HD[medium]_x264.csv
Youtube_Over_The_Hump_Race_2012_Mountain_Biking_HD_GoPro_HeroHD[hd720]_x264.eaf,Youtube_Over_The_Hump_Race_2012_Mountain_Biking_HD_GoPro_HeroHD[hd720]_x264.csv
Youtube_Scott_Health_&_Safety_Firefighter_Stairclimb_Seattle_2012.eaf,Youtube_Scott_Health_&_Safety_Firefighter_Stairclimb_Seattle_2012.csv
Youtube_Seattle_Stairclimb_2013.eaf,Youtube_Seattle_Stairclimb_2013.csv
Youtube_Trail_Run_Boiling_Springs_Headcam_POV.eaf,Youtube_Trail_Run_Boiling_Springs_Headcam_POV.csv
Youtube_gopro_helmet_camera_Biking_at_the_Georgia_International_Horse_park[hd720]_x264.eaf,Youtube_gopro_helmet_camera_Biking_at_the_Georgia_International_Horse_park[hd720]_x264.csv
Youtube_helmet_cam_running_barr_trail.eaf,Youtube_helmet_cam_running_barr_trail.csv
gopro_3_test._kickboxing_light_sparring.eaf,gopro_3_test._kickboxing_light_sparring.csv
the_Best_Ski_Resort_in_Austria_-_POV_beautiful_skiing_route_in_Badgastein_Salzburg_-_GoPro3.eaf,the_Best_Ski_Resort_in_Austria_-_POV_beautiful_skiing_route_in_Badgastein_Salzburg_-_GoPro3.csv
